X00,X01,X02,X03,X04,X05,X06,X07,X08,X09,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,F3_00,F3_01,F3_02,F3_03,F3_04,F3_05,F3_06,F3_07,F3_08,F3_09,FA_00,FA_01,FA_02,FA_03,FA_04,FA_05,FA_06,FA_07,FA_08,FA_09,N00,N01,N02,N03,N04,N05,N06,N07,N08,N09,target
2.0728006,-1.8239897,-0.7686205,-1.4270009,0.5311521,0.7319609,-0.50756156,0.70913434,0.032023203,-0.039976947,-0.4567094,-0.31071007,-0.22823054,0.32019198,0.6620765,0.1813695,1.0261111,-0.8414368,0.055021405,-0.70496,0.603899,-0.1387563,0.41706824,1.0186039,-0.054721184,-0.87962544,-0.080018446,-0.8278576,-0.20895965,-0.03495565,-0.41542923,0.32882968,-0.24211338,-0.15868616,1.756971,0.7247904,0.54902685,-0.28859532,-0.2799159,-0.2188402,2.1331496,-0.08882661,-2.0984128,-1.7015694,2.3185353,-0.09162557,0.54641885,-0.8040063,0.8851315,-0.8703503,1
2.0108604,-0.20013046,-2.1910365,0.63605684,1.0674665,0.123058274,-2.3964906,2.0385778,-0.9460656,-0.18350479,1.6547831,-0.55981344,-0.18722282,1.0986582,0.42528254,0.58058053,-0.19417314,-0.14285286,0.39516428,-1.7688099,1.0812507,-0.7605638,2.1323812,0.82111293,-0.28319687,0.45418885,1.2415717,0.026084905,0.080381066,0.5053495,0.941135,0.1977636,0.27902475,1.4926792,0.95541656,0.15557978,0.3347882,-0.32224858,0.65102625,-0.136684,-1.5043035,0.26812327,-2.043693,-1.2809192,-2.7113824,1.0233124,-0.3421804,0.8448309,-0.9698446,-0.84891146,1
0.19794142,-1.6269541,-1.381923,1.1180488,-0.3690088,-0.14289306,-1.4199184,0.56719273,-0.52541494,-0.66897583,-0.5893548,-0.79137397,-0.6887423,-0.1531306,0.81237036,1.4909652,-1.9236577,-0.42442998,1.7770277,0.16091684,0.28823948,-0.29366496,-0.17241783,0.4682715,-0.5776465,-0.16986963,-0.36012292,-0.04374282,-0.24861531,-0.696964,-0.04427073,-0.2680163,0.03206201,0.8749623,-0.004483334,-0.24536747,1.227372,0.021198174,-0.20709391,-0.11665304,0.08661274,1.8724909,0.44955328,0.5901005,1.7563103,-2.3494642,-0.518283,-0.91771716,-0.20775464,-0.59723324,0
0.4181589,-0.9942539,-1.0056257,0.7164959,0.57664466,-0.18156062,0.8538149,0.5539925,1.1415445,0.49283427,0.015493884,-0.69432664,1.2130682,0.1414185,-0.7139613,-0.6448568,2.1903658,0.9070076,-1.179244,0.9369987,0.36757013,1.1957481,0.21076868,-0.012259365,-0.28552327,0.018058449,0.2655396,-0.17130595,0.27922222,0.25064918,-0.38650566,2.6350644,0.54686046,-0.12587276,1.7955661,1.119635,-0.24564019,-0.40645564,0.49644157,1.3850471,0.05687046,-0.07856788,-0.5386402,-0.86614317,-0.6225465,-0.4013165,-1.71909,-1.1171049,0.065980576,0.19544177,0
1.1630327,-1.1677587,-1.1035409,0.5284677,1.8792263,-1.1510875,-0.92794245,-0.89901197,-1.0289797,-1.4521353,-0.956005,-0.49827075,0.70692676,-2.0230043,-0.3599631,0.91591173,-0.75105757,1.4070585,0.8311615,0.31341246,1.3810095,0.05693885,-0.48500526,0.7238807,-0.96356595,0.2321771,-1.0986605,0.85442716,0.25025418,0.011211382,0.48358276,-0.23093294,0.1673165,0.42141622,-0.08289661,0.15531795,1.8824521,0.59922403,0.07855698,0.5123654,1.3417336,1.5707965,-0.2285735,-0.88015467,-2.220309,-0.5600631,-1.2441514,0.5993201,1.0308888,-0.11971378,1
3.1585507,-0.37399364,1.6083905,-1.4940373,0.42269653,-0.48907882,-1.754043,-0.29140556,0.5310703,-0.6219271,0.48892832,1.2363101,-0.26958305,-0.31601936,0.1449758,0.0730511,1.1222763,-2.5242527,0.34039983,-0.6684963,-0.022525327,0.005913261,0.8680373,1.4618835,0.21943702,-0.72325426,-0.100879446,-1.4420513,-0.9899513,-0.049764406,-0.03317026,0.18427631,-0.20655122,0.12874015,0.5345505,-0.22770113,0.21655099,-0.24570155,-0.3328872,0.6367387,-0.39133203,-1.965215,-1.4950782,0.45548004,-2.0340197,1.1214744,1.4480516,-0.5332504,0.0030887162,-0.17040867,1
0.52615505,1.1646187,0.03186417,-0.44856966,1.876337,0.3279826,-0.42179033,0.5695232,0.39964092,-1.3277626,-0.8086012,-0.60949653,-0.30615893,0.308297,-1.1038021,-1.1842549,0.35066208,0.14640808,-1.2568105,-0.6833941,0.14623526,-0.43889755,-0.19568454,-0.36079833,0.038036782,0.49658757,-0.20180479,-0.100633316,-0.061266962,0.51094365,-0.061169315,0.8998632,0.7266249,-0.33620468,1.6363126,1.1257756,0.23961177,-0.39720488,-0.1747944,0.21871409,-0.12884171,0.2392381,-0.6619541,0.28596961,-0.16040024,-1.2255307,-0.9649226,0.6922785,-1.6007934,0.85441047,0
1.686249,0.7955388,-0.040679313,0.23464763,-0.098378144,-0.05705229,-2.1629562,1.3585219,0.421711,0.8839129,-1.4094516,-0.84427804,0.117798,-0.5794626,-0.91228396,2.2710147,-0.8638468,-0.12158655,-0.22923408,-1.6806498,1.2500554,-0.46286097,-0.1030915,0.37963307,-0.24474077,0.37091833,-0.59268016,0.064713076,-0.027517453,0.37965417,-0.35269552,0.11300912,-0.27134925,1.3819634,-0.1969725,-0.18014552,0.78437614,0.6555362,-0.36789402,-0.27136767,-1.1080757,-2.5952146,-1.3297757,-0.87376076,1.1813929,-0.8582919,1.0971246,-1.303302,-1.6980153,-1.6999335,0
1.2241783,0.71965194,-0.8734778,0.9639074,-0.12269887,0.14093578,-0.5520428,0.3036824,-0.3906682,1.5550488,-0.98939496,-0.3863635,-1.2179356,1.0748631,0.750245,0.68661314,-0.5889492,0.4962629,0.812777,-0.69189954,0.88879436,-0.33778045,-0.16989653,0.8339086,-0.4251932,0.6887535,-0.051629737,0.61101484,0.14028662,0.49215257,0.11662791,-0.02940461,-0.20867573,1.450093,-0.1438693,-0.3073412,1.1637446,-0.25467718,-0.24845062,-0.43550357,-0.52333677,0.18715928,0.14510372,1.2583992,-3.387601,-2.1398592,0.63620025,0.33139175,1.0256978,1.1554524,0
3.2132735,-1.4331906,-1.2695123,1.1553662,-0.1625391,-0.113504745,0.750099,0.7245346,-1.2588588,0.073456384,0.3746816,0.36951602,0.9682948,-0.52523655,-1.0133806,-1.6772746,0.78698003,-1.0455261,-0.41189867,-1.4397012,0.6126684,-0.94133514,1.0623498,1.4862722,-0.327541,-0.006569627,-0.015265704,-0.94289035,-0.23613,-0.3965383,-0.069001004,0.048414536,-0.2758853,-0.22478592,1.0061634,1.4314262,-0.28018567,0.19158177,-0.22224346,1.2816925,0.51836807,-0.6769061,-1.6065081,-0.382625,-0.38666508,1.1803393,-1.8370771,-0.99982893,0.57041633,0.35655928,1
0.059668183,-1.0700148,1.0026062,-1.5128952,0.2400712,-0.07703202,-1.1483672,-0.6459342,-0.34492058,-0.8735419,-1.9833059,0.9312596,0.7358295,-0.5250948,0.82643247,0.92110115,0.08355623,-1.4278451,-0.27862546,-0.7668115,-0.31796846,-0.08668522,-1.1377795,-0.26322946,-0.18245777,-0.9399286,-0.67984325,-0.8666619,-0.62073535,-0.453138,-0.2678316,-0.5025836,0.6028409,-0.34798753,-0.20188217,0.22491275,1.2749237,0.7504965,-0.3410871,-0.52646565,0.44621128,0.3182342,-0.32930505,-1.9660676,-0.6522175,-1.7426692,-0.3711752,-0.2740548,-0.77954066,-0.71298885,0
1.3281769,-2.020618,1.8427395,-0.71547216,-0.36677083,-0.6906527,-1.4434144,0.3705946,-0.4896675,1.5310571,-2.7527187,1.5584068,-0.8193182,-0.19146091,-1.9914926,0.6630902,-0.36403176,-0.4842671,-0.72421855,0.36700177,0.5120619,0.235831,-1.094585,0.10925447,-0.5221765,-0.8902936,-1.0652593,-0.93441737,0.1623314,-0.06667235,0.17484954,-0.26286408,1.3297524,-0.1809348,-0.47773626,-0.23140267,2.2084234,2.3998637,-0.23462601,-0.20167889,-0.1493482,1.3859084,0.62037337,0.95498604,-2.3147292,-1.314498,1.4869218,-0.39937094,-1.2274064,-0.36545438,1
2.5208802,-1.6336894,1.6235874,0.32326886,-0.3361277,-0.5447826,-2.9454637,0.56770647,-0.7646176,0.67734236,-0.7022774,0.77806276,0.79702777,-0.42343625,-1.5989134,-2.2139673,1.8002949,-0.05805942,0.062261093,0.48365822,0.6597307,0.3689244,0.21819304,0.8195853,-0.045922812,-0.42075214,-0.25358427,-0.32941297,0.27238792,-0.3496181,-0.12637778,-0.19514425,1.5642875,-0.111457124,0.3709787,-0.11924656,0.31817818,-0.3327798,0.5495374,2.2699926,0.03942859,-0.38839877,1.454033,1.1045849,1.9932752,-1.0336363,-1.4381245,-0.33500788,0.676087,-0.05573047,1
0.41648173,-2.3074784,1.5884576,-0.7372425,0.51813066,0.47634813,-0.064766854,-0.130211,3.414531,1.538471,-0.5411551,-0.14412917,0.6660095,1.7466553,1.9224459,-0.68519026,-0.63192964,-0.062362902,0.8353819,0.33747113,0.080908276,-0.2578695,-0.23821,0.571002,0.76107997,-0.79906636,0.87018615,-0.20538583,-0.18999526,0.3628388,-0.32532737,-0.12111795,0.05898839,-0.3838828,2.7110968,-0.20196226,1.1479435,0.0917454,0.4973371,-0.18435246,0.80352426,-0.6628601,0.2990023,1.0246048,-0.74162287,-2.1729925,-0.16508664,0.36400378,1.7432911,-1.4609995,1
2.4462643,-1.2203298,1.207662,0.046127323,-1.4841208,-0.2659485,-1.3410195,1.4762976,-0.27499285,-0.1043527,0.46573287,-0.31289032,0.23151723,1.1791797,-1.3072191,-0.07280682,0.5605223,-1.7037493,1.4269974,-0.36956027,0.2672746,-0.04918385,1.2143856,1.7335716,0.25860804,-0.6777365,0.905417,-0.89799,-0.47187722,-1.0562668,-0.36027074,-0.46174833,-0.17587186,0.22880153,-0.18124367,-0.15187305,0.038183097,-0.26117384,0.23830712,0.9529164,-0.089306556,0.78171957,-0.2065939,-0.9597371,1.3132676,-0.58684486,1.0997909,-0.96588194,-0.25851786,-1.6030496,1
0.5350877,-1.0965575,0.5369316,0.29528168,0.67086136,-0.3341452,0.9643797,0.79325265,-0.69059664,1.0453516,0.025643848,1.3376962,-0.82567954,1.0065236,1.2166853,0.9234347,1.26109,0.5880708,1.556089,-0.488599,0.63365954,0.22986735,0.3183755,0.87086064,-0.09491602,-0.046285413,0.40835723,0.7131903,0.77558273,0.5360542,0.8955688,-0.33228803,-0.040592536,0.6153883,-0.12896296,-0.25969005,1.5906502,0.3674043,1.7512124,-0.46927363,1.0764287,1.7978324,1.4719255,0.1740242,-0.21178219,-0.31047544,-0.8722759,0.27441397,-1.0109155,0.6228841,0
1.4075024,-1.7115362,-0.12079683,0.15064764,-0.48916933,0.8867996,-1.0445673,-0.8876605,1.6616718,-0.29449388,0.5864268,-0.024925727,0.8238712,0.4341274,-1.4466559,-2.328412,-0.35514793,-0.52737045,-0.34282744,-2.5045025,0.10491069,-1.5794237,0.2471432,0.32617337,0.46970117,-0.5715092,0.63325995,-0.7207371,-0.42018497,-0.7541292,0.047705878,1.3104032,-0.3299904,0.32627943,3.42995,0.56566685,-0.045644607,-0.21289684,-0.28187844,1.2038945,0.25038525,1.3216805,0.034827042,1.3318275,1.2037603,-1.2752465,-1.1391168,0.35197586,-0.9777781,-0.83246416,1
3.769027,0.40086913,0.92725843,0.30387554,0.1215854,0.19320728,-1.4167793,-2.4546654,0.3698518,0.6228452,0.015973827,0.9483398,0.3344381,-0.34703818,-2.0551918,-1.5412068,-0.7509689,-0.118191816,0.1347434,-0.72439873,1.5268819,-0.86469,0.008819689,1.7546138,0.3415658,0.24711458,-0.054343816,0.0587733,-0.22354496,0.3150099,-0.3474792,-0.3677732,1.4603175,-0.24983983,0.9804003,-0.2944824,0.29502124,0.14750598,-0.24020666,2.3737586,0.90516526,-0.9757019,-0.26310417,-1.4276136,0.33407995,0.22555773,-0.5503197,1.667835,2.0097175,-0.39573964,1
2.7233295,0.7441822,-0.18327576,0.08693893,-1.161934,0.9441165,2.0467086,0.10417824,-1.9678905,0.22136526,0.03531407,0.33700338,0.09284194,-0.7747009,-0.7125951,-0.76077014,-0.9496546,-0.30836138,0.4699517,-1.4050448,1.0594803,-1.0159022,0.5149416,1.9316356,0.42677847,0.024639307,-0.4170848,0.12719323,-0.069647595,-0.35482448,-0.09352822,-0.20611928,-0.0057078884,0.32030535,-0.20307891,-0.1905113,-0.16388476,-0.39358726,-0.34716788,0.22538106,-0.5638902,-1.0841444,-1.2774401,-0.5576625,2.537731,1.7808577,0.45536873,1.3778548,-0.0618887,-2.559494,1
1.4426553,-0.7573466,-0.6595743,-0.59633255,1.024672,0.22549723,-1.0232214,0.104133375,0.46816742,-0.191052,0.7965357,0.4556472,0.21002129,-0.7061763,2.1526513,-0.51367074,-0.59393644,1.1305732,0.006292734,-1.5481141,1.1171005,-0.8793817,0.69476575,0.5180367,0.15571886,-0.22765122,-0.24777092,0.321821,0.6337712,0.28302336,1.5464143,-0.12059159,-0.23444596,-0.002289378,2.524225,-0.18384735,0.27217036,0.054027155,0.78834933,-0.374747,-1.2977815,0.28465492,0.4259062,-1.2020015,-2.0125873,0.7090416,-0.89938086,-0.33391958,-0.22463039,0.5851675,1
2.2067683,-1.9159474,-1.2142171,0.06272815,0.07032377,0.328196,-0.80335,-0.44336414,0.1293846,0.6869095,-0.12277909,1.226182,-0.29860848,0.5832534,0.35051388,0.33638602,0.7432493,1.1728659,0.5101189,-0.6310721,1.702603,-0.12196534,0.24178123,1.1785046,-0.2834802,-0.56106347,0.21995153,0.376406,0.7949386,-0.16966715,0.32207462,-0.024935642,-0.13811703,-0.118365176,0.898398,-0.0292108,0.93326366,0.19075339,0.7905002,-0.31122303,-0.6876969,-0.41494042,-2.0361524,-2.078872,0.32900816,-3.4579322,2.1894135,1.0848941,-0.35206068,-1.5867772,1
0.6271109,-2.758349,0.12407871,-1.1306628,-0.8827019,1.0338448,-0.6098062,-1.4554722,0.5985513,0.27293992,-0.20716235,-0.81903243,-0.2780307,-0.47211584,-0.14608301,-0.49491015,-0.40236637,0.78950715,-0.08923378,-0.6759116,0.5225315,-0.46771726,-0.3470425,0.17002773,0.48293462,-1.243628,-0.39962432,-0.19409525,-0.17217582,-0.9241948,-0.24788864,0.7437711,-0.06451712,-0.23014711,0.62839985,-0.014682157,0.11332278,0.7084098,-0.022560822,-0.1583751,1.777528,0.3757371,-0.035858903,0.4960942,-0.15131809,1.7841799,-0.31650934,0.4565616,-0.17735133,1.1054405,0
1.2353657,-1.4547749,-3.0735662,-0.2777448,1.0773269,-0.27303642,-1.4234254,-0.30845863,-0.5724905,0.95277584,-0.46574947,-0.5903416,0.44499022,-0.75351,-1.3264488,-0.6291148,0.6410264,-0.363584,-0.036961906,-0.1543391,0.28473532,0.0314187,-0.08561945,0.3757651,-1.0506785,-0.313767,-0.37772435,-0.53157246,-0.3677272,0.58693117,-0.285675,1.8011178,-0.062832795,-0.22434993,1.9308623,2.8246193,0.72623974,-0.23533529,-0.34949565,0.31253994,1.2018938,0.61637634,-0.40525395,1.184557,-2.3944032,0.5416025,0.62612844,-1.7736143,-0.028625553,-2.3329835,0
1.0467488,-1.1851326,1.0786208,0.42268118,-1.3406335,0.4008331,1.1360359,-0.6399242,0.58305824,-2.410315,0.04853064,-0.8050622,-0.08692674,0.5531335,-1.0812726,-0.7116883,0.32392448,0.5664975,0.8580284,2.4680028,0.6393121,1.1259906,0.06828754,0.9400126,0.5981872,-0.41136262,0.3342901,0.33777025,-0.04388139,-1.2705163,-0.22320847,-0.105208576,0.31230932,-0.27713484,-0.25581902,0.14451134,-0.27425995,0.18150567,-0.24457908,1.23667,-0.6360621,-0.97170424,-0.24760787,0.5495775,-1.2628227,-0.3699243,1.4436955,0.5253849,0.3429194,-0.0051202797,1
-0.3553815,0.5656525,1.7308377,0.039136402,-0.71717197,0.6928656,1.287466,-0.26525483,4.0905004,-0.9819401,-1.2167299,-1.8901916,-0.32143906,0.117319904,2.8410423,-0.2987897,-0.29201436,-0.8718611,-0.81986105,0.69038534,-0.41282812,0.14188233,-0.7518952,-0.089589216,0.821746,0.121896446,-0.41927615,-0.41142914,-0.7550977,-0.49519792,0.06901848,0.087585256,-0.18989404,-0.15715446,1.7889278,-0.21378365,-0.20879027,-0.07814426,-0.28460923,-0.13956833,0.0035333955,2.0468066,0.06598805,-0.32468563,-0.3585462,0.69424057,-2.6413302,-0.3198521,-1.1793301,2.2077422,0
0.8668891,-1.058157,0.3100622,0.49947333,0.16175286,-0.28081492,1.0902451,0.5548794,2.2526605,-1.4897172,-2.0547721,0.24003834,-0.501,-1.0544907,-1.6579567,-1.4162077,-0.002014402,0.9227983,0.9270983,-0.9807197,0.5048153,-0.82387316,-0.8135898,0.97499216,-0.47243613,-0.13082486,-1.0676186,0.60967964,0.55715287,-0.6639142,0.12776037,-0.08156032,-0.22045504,0.18556961,2.0629563,-0.3729868,0.58736736,-0.16944788,-0.26385337,0.12658265,-0.8457267,-0.53214216,-1.6955239,1.240864,-0.8096933,-1.1356881,0.5065262,0.036186714,-0.86886907,0.84812605,0
1.82486,-1.0967973,-1.7109151,-0.3300704,1.3504407,-0.18806198,-0.3265995,2.0831606,1.9267478,1.4231519,0.101144224,0.8283914,0.40595284,0.66112554,1.3191617,0.124845415,-1.6296586,1.3173039,1.3922063,0.34831828,1.5163134,-0.37411568,0.99483764,1.5184517,-0.45671573,-0.114944614,0.5281386,1.0684898,1.2260737,1.1393692,0.16817647,-0.07126546,-0.2723279,0.07974379,4.043778,-0.2852896,1.333106,-0.27699593,0.7851763,0.16276969,1.7701701,1.2677608,-1.5823904,2.2500656,0.43198663,0.20647117,1.5170425,1.3591046,1.2205969,2.3316605,1
4.003134,-0.20069534,-0.74955904,-1.0799023,0.72247845,-0.114016354,0.9573361,0.865206,0.5817738,0.7394405,1.3407638,-0.556773,-0.2698786,-0.7235392,1.1447332,-2.604626,-0.05994711,0.67507124,-0.67929137,0.08570793,1.966991,-0.4855966,1.830349,1.6967239,0.0007855922,-0.4118481,-0.2354253,0.07245084,0.23716018,0.63282764,0.046685856,0.45221257,-0.29910874,-0.30643,4.7936325,0.012082514,-0.21285523,-0.16041452,0.10779414,0.13849077,-0.32687166,-1.818849,0.03978748,-0.79166377,2.7375126,1.0640213,-1.9243083,-0.22034429,-1.8624561,-1.305189,1
-0.6458013,-1.8939481,0.2667063,1.6002043,-1.1287285,-0.27212852,-0.82374835,-0.80601287,-0.4170495,-0.07688255,-0.19714172,-0.7602138,0.00659227,-0.9081827,1.2180152,0.6745471,0.44452676,0.03091744,0.29516196,2.2670324,-0.19311403,1.3998322,-0.46821296,-0.36350787,-0.14071329,-0.3533378,-0.49939492,-0.24888593,-0.21990393,-0.93867683,-0.29183298,-0.4278391,0.19197324,-0.279747,-0.14872202,0.12070491,-0.12007201,0.79165804,0.9377239,0.46954566,-0.33168894,-0.3202489,-0.66470385,-1.5192509,-1.0828931,1.3023664,-1.0056424,-0.409535,-1.2274127,-1.7679366,0
-0.5022819,-1.7391346,0.4695349,0.49166605,0.5144217,0.39579776,0.6152797,-1.1101173,-2.6654098,0.5937984,1.4893278,-0.5449017,-0.10140001,-0.31976563,-1.5048977,-1.8601593,-0.26467392,0.6247298,-0.30957898,1.1847774,-0.50200284,0.12878028,0.10701121,-0.17998938,0.6158163,-0.32797775,0.35344428,-0.16714936,-0.1460777,0.09182608,0.16140549,0.33628938,1.639655,-0.2358573,-0.02453963,1.7814829,-0.037078932,-0.24958539,0.45995727,0.7777253,-1.4227686,0.034423564,-0.97897583,0.10663137,-0.6482789,-1.3201014,0.40746912,2.1528916,-0.5547002,-0.8859555,0
1.0513368,0.07041037,-0.22738074,0.5628367,-0.8786529,-1.6887212,1.3214582,-0.33116958,2.311432,1.2227736,-1.560382,1.9089284,-0.65639734,1.2109376,0.88169277,0.039759196,0.7353747,-0.7791126,0.43173733,-1.0918128,0.2780995,-0.42648587,-0.5626139,1.0038131,-1.2331526,0.10599306,-0.075586304,-0.22410227,0.039353505,-0.20677792,0.08630287,-0.32632828,-0.18101518,-0.24675873,0.70544046,-0.27276132,0.71634406,-0.28294733,0.28480753,-0.44309896,1.4086215,1.4882101,-0.9859879,-1.6817105,-1.9497743,1.3702658,0.66508716,-0.90862423,-2.1510313,0.19573507,0
2.4649382,-0.7179285,0.9162859,-1.8441647,-1.2187164,-0.30127665,-0.7273982,-1.897216,-0.0105909435,-1.0272601,0.3558196,0.034603838,1.4098598,0.19180323,-1.8626715,1.5133544,0.9894733,-1.4890924,0.8775964,0.41562384,0.75268966,0.8003861,-0.00061322143,1.5411383,0.18682352,-1.223777,0.44651324,-0.7724808,-0.954294,-0.8879956,-0.25651708,-0.31226686,0.030013291,0.66133916,-0.20806801,-0.15540326,-0.0008164555,0.5244338,-0.21710667,2.8233073,2.013422,0.09810754,0.47806856,-1.946105,1.3135562,1.0020204,0.7543811,-2.0350022,1.1836655,-0.06156744,1
0.9589606,-0.28949994,-0.043653037,-0.18053421,1.7811744,0.69749403,-1.1391236,0.76325095,0.51652026,2.220561,-1.2056004,0.23707953,-0.1816285,0.068959214,0.9522159,-0.36629513,0.49294332,-0.886073,-0.7341075,1.700748,0.10965626,0.89180756,-0.23895271,0.008752788,0.01389312,0.17847909,-0.40290585,-0.6355312,-0.2644805,1.9757468,-0.082596436,0.2633971,1.7029235,-0.21877424,1.6137784,0.2752663,0.69075805,-0.29464367,-0.28819898,-0.13915953,-0.5246588,0.2738079,0.9046343,-1.1171163,-2.188124,-0.19225746,-1.6351788,0.32239732,-0.13172153,-1.5949373,0
1.0083283,-0.68068373,1.6484389,0.8740999,-0.02472302,0.6952826,2.4210544,-1.2388743,-0.67694634,0.11159304,-1.0491979,-0.027046613,0.0806745,1.4121424,-0.86577433,0.22883852,1.007049,-0.8300928,-0.06314809,1.8556399,0.17744423,1.355458,-0.47092098,0.93127024,0.80933404,0.115210354,0.33532917,-0.6009229,-0.5744241,-0.18875949,0.4714106,-0.0409665,3.3044274,-0.18147671,-0.21895212,1.1834288,-0.12295344,0.236178,-0.31602207,0.39955238,-1.5079899,-0.11398469,1.3083286,0.60123444,0.42522153,-2.4386218,-0.4160709,0.22201623,-1.6777182,-0.108840235,0
-0.7833295,-0.6696818,-0.92232233,0.4963458,-1.1936859,-0.00059837545,-0.077807665,0.16080494,0.6381386,0.834851,0.5085799,0.39199355,0.8034401,-0.5313889,1.4498729,0.26158533,0.58535504,-0.5980932,-1.0042197,-0.5915034,-0.43720344,0.0011686678,0.15335052,-0.71212053,-0.0852508,-0.29834187,0.0759659,-0.7314386,-0.17197311,-0.54688317,-0.15625432,0.5087756,-0.23881806,-0.28857142,0.41864848,0.0027939312,-0.19974047,-0.022592463,0.9795541,0.11016589,-1.1948476,-0.5808445,0.3442919,0.62922806,2.2665026,-0.14509751,-0.11534002,-0.45338252,0.094556905,1.4045662,0
2.1028614,-1.4205992,-1.8261275,2.4868398,0.18532266,-1.2947193,1.0193342,1.4439893,-0.49109805,-1.1716036,1.069704,0.78576666,0.4437828,-1.8201975,1.5072323,2.3270233,-1.3553857,0.05118988,0.39776954,0.27416915,1.4524409,0.09951272,1.5697786,1.4340174,-0.76191705,0.60998285,-0.85332733,-0.13375112,0.4116956,-0.5449505,-0.11421018,0.5757324,0.79257184,1.9311146,-0.26916736,-0.34775615,-0.24110356,0.5154008,1.4839528,-0.49799365,0.31726256,-0.33176178,0.64555764,-1.4721925,0.3208877,0.44138587,0.46865293,1.6168908,0.91816694,0.9275655,1
0.8845661,-0.789247,1.8640127,0.024262885,-0.72754294,-0.13866143,-0.032601662,0.22363786,0.06560418,1.9696895,1.3558632,-1.7203794,-0.066988125,-0.55317074,-0.2012151,0.660287,-0.3261364,0.23209698,-0.39265028,2.0209427,0.7022119,1.0020492,0.8276873,0.24598272,0.67590666,-0.35570803,0.060277518,-0.2270562,-0.31601548,-0.04938656,0.0001111724,-0.27499077,0.023346918,1.0774685,-0.38114247,-0.09235294,-0.09396848,1.3482643,1.2426399,0.6482145,1.7939664,0.17150944,0.66270715,0.73156804,-0.70103055,1.5111045,-0.74610513,0.7998493,0.8428602,1.3857007,1
0.8382534,-0.6825546,1.4311135,0.6096276,-1.514507,-0.19182345,0.7396129,-1.3202357,-0.9894013,0.28621396,0.52159995,-1.5730582,-0.68581146,0.04143521,-1.4865848,2.2035027,0.8830191,0.941068,-0.16558379,-0.7198146,1.2039226,0.32569423,-0.035286307,0.50192,0.38831088,-0.13758357,-0.065131314,0.25879872,-0.25809792,-0.82201326,-0.32368726,-0.052115124,-0.12970567,2.3251853,0.7975053,-0.35606796,-0.23365374,2.9650962,1.2140082,1.6089386,1.0009484,-0.4615529,-0.07167913,-1.5977823,1.4681064,-1.244923,0.6604712,0.89923227,-3.2883987,2.21775,0
-0.88253284,-0.7794649,-0.49377245,-1.092175,0.2561326,-0.37810078,-0.6879006,-0.24361488,0.56548727,-0.31300306,-1.3818516,-1.4250022,0.6789222,0.20737666,2.266996,-0.46389416,0.07019044,-0.21869622,-0.7616048,-1.7116387,-0.63803226,-0.8757922,-0.9204666,-0.72421646,-0.54466474,-0.6830256,-0.12593213,-0.5293887,-0.5092657,-0.2578075,0.32367426,0.8868363,-0.24393207,-0.24779443,1.1336235,1.1212559,0.5850103,0.02168307,-0.16985755,-0.388266,-0.6160627,1.0504318,-1.2561854,-0.5215216,-0.85300505,0.8379009,-2.1314008,-0.6172521,-1.0034974,-0.44191587,0
3.0641332,-1.8758109,-1.9402163,0.35841814,0.189554,0.9449159,0.3731079,-0.9817105,-2.2260725,-0.49995574,1.5048531,-2.5374644,-0.61945045,-0.783839,-0.53553414,-0.7108438,2.0751963,-0.22791769,-0.76034695,0.2370312,1.294162,0.6562413,0.93257415,1.1584337,0.0051530097,-0.34915298,-0.2707175,-0.68200594,-0.87530947,-0.27138126,-0.30684012,1.3820031,-0.057845924,-0.3542852,0.2626596,3.3221385,-0.30144858,-0.16466857,-0.16574872,2.7399554,0.2885757,1.4969397,-1.0775177,0.20397368,-0.2990638,0.4706727,-1.0163786,-0.026193472,0.49266344,0.5361178,1
1.1336535,-1.7295034,-2.2982187,-0.054143243,-0.46267405,0.090682544,2.6257167,-1.0833304,-2.1527689,-1.1881922,-0.87777483,-0.46119186,0.3411957,-0.123687014,-2.9029365,0.2626229,-0.016164936,-0.17053548,0.58032733,-0.87764764,0.57452404,-0.35089403,-0.44041517,1.2348723,-0.8137193,-0.5413859,-0.28029373,-0.2183384,-0.33748788,-0.850762,-0.3957942,0.7928129,-0.116301656,-0.30887195,-0.28859514,3.7239237,0.06017676,-0.20138934,-0.0064179073,0.2484592,0.106485195,0.13278776,2.128508,-1.1627524,-1.9125067,0.61418825,0.02033247,0.46515098,-0.8657824,1.4613141,0
0.842398,-2.191033,1.5441622,-0.5354593,-0.004815287,-0.03936036,2.0440834,0.19883758,0.48669335,0.05015618,0.2461797,0.32973197,0.3831715,1.451306,-0.5497494,-1.2854038,0.44796187,1.2920696,1.8651589,-1.8756722,0.65173656,-1.1047901,0.33232793,1.4486794,0.5065339,-0.73318785,1.0337533,0.95550716,0.6360786,-0.44069326,1.3126681,-0.069138154,-0.0161786,-0.1670705,0.18616821,-0.32125828,0.8349902,-0.01679047,1.13342,-0.13022037,1.3631822,-0.22926928,0.51481605,-0.40970066,-0.6618769,1.3163291,0.08429423,-0.43306178,-1.1380677,-0.11966023,1
