X00,X01,X02,X03,X04,X05,X06,X07,X08,X09,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,F3_00,F3_01,F3_02,F3_03,F3_04,F3_05,F3_06,F3_07,F3_08,F3_09,FA_00,FA_01,FA_02,FA_03,FA_04,FA_05,FA_06,FA_07,FA_08,FA_09,N00,N01,N02,N03,N04,N05,N06,N07,N08,N09,target
-0.15032046,-0.32669622,-1.0425777,-1.1722337,0.46436986,-0.55055195,0.31635833,-0.88524866,0.18106274,1.3032781,0.5861658,-0.4124138,0.25719896,-0.24066517,0.007880185,-0.32561105,-0.1643352,0.21209335,-0.9933587,-1.0158788,0.12405928,-0.08422754,0.19011402,0.9518492,0.25938445,-0.070074186,-0.058665164,0.1740986,-0.07180966,0.77777314,-0.072726056,-0.6337817,0.90173376,0.70677495,-0.14340435,0.52656037,0.90826875,-0.51164913,-0.27646714,-0.33208644,-1.0014706,-1.4884322,0.56293195,0.8186689,-1.3705132,-0.49434572,0.2962789,0.8105634,-0.40899613,-0.53566056,-0.1358155
-1.3885425,-1.6002711,-1.2172827,0.15946251,-0.8927875,0.5136145,0.03471375,-1.9685042,0.6549756,0.81079865,-0.9938627,0.42019156,-0.85649824,0.09767038,-1.2644984,-1.7931064,-0.38281718,-0.123728946,-0.3976797,-1.1840305,0.00043603242,-0.010378928,0.008614265,-0.11366444,-0.19311514,-0.0016024935,0.34434718,-0.0052684704,-0.055708863,0.52818424,-0.41405535,-0.88865894,-0.24741584,1.1960108,-0.6834007,0.43924838,-0.31849298,0.33787957,0.47713894,0.34627166,-0.060185853,-1.2495071,-0.31064728,-1.535034,-1.3997991,0.33078194,0.5140948,0.2566812,-0.13597518,-0.13861227,-0.68574363
-0.39989907,0.26929474,-0.04489303,0.18250103,-0.6701152,1.1717179,-1.1761733,0.4875603,1.1818911,0.4809081,-0.20252423,-0.52829707,1.0360876,-1.422975,-0.97012424,-0.39755777,1.2376537,0.37976763,-0.9680458,-0.3103077,0.27927172,0.26956993,1.0028292,0.20441316,0.42646566,0.27214718,0.3825163,0.19437979,0.009687012,0.5446302,-0.123747565,-0.5028707,-0.42347866,-0.5886589,0.28098112,1.3377678,1.205513,-0.8680074,0.15708902,0.3192918,-1.8314856,0.50916106,0.15385085,-1.558009,0.31435838,-0.21185121,-1.7316185,-0.20123757,-2.3040924,-0.34386545,-0.27155182
-0.61432314,-0.709789,0.9788896,-1.3717431,1.6087809,0.82822967,1.0908617,-0.4629395,-0.14994071,-1.4331518,-0.52466244,0.49365485,1.2960631,-1.1071569,-0.36550593,-0.15129922,-1.3957891,0.59134924,-0.7239903,-0.19539036,0.24437378,0.78514636,0.079333305,0.44453898,0.19687715,0.7768455,-0.026871398,-0.09533401,-0.0042530145,-0.110581875,0.20102112,-0.34805486,0.53891,-0.47617903,-0.2272131,0.7349158,0.21931581,-0.47240847,-0.087165274,-0.29365784,0.031584658,1.9769284,2.080884,0.9043578,0.6041791,-0.47428286,0.23400706,1.7024965,-1.1617337,0.06433674,1.2983022
-0.45194936,-0.7893385,-0.0070449854,-0.21560958,-0.37185788,-0.7284616,0.31952468,1.6536173,0.13988723,0.9961182,-1.390222,0.15776144,-1.0973684,-1.4769249,-0.7393714,1.1918993,0.95001584,0.24300472,-1.5327005,-0.19628066,0.64547217,0.66001546,0.6229231,0.122613356,0.47940317,0.123123504,0.7842682,0.49475595,-0.15967135,0.37623227,0.56595117,0.15412058,0.26532817,0.47282994,0.48473015,-0.2750629,0.37801564,0.5730865,-1.0016073,-0.23117955,1.2247865,1.9132575,-0.28156802,0.20785311,-0.864205,0.15617304,1.0890534,-0.9218126,-2.2791405,1.8457872,1.4835031
0.3017,0.17553623,-1.8437936,-0.89031786,-0.064077765,0.5362909,-2.196128,-0.16212398,0.14304876,0.849612,0.69285756,0.5825713,-0.7999405,-1.9080021,-0.39305276,1.0016319,1.3934546,0.7105491,0.4293408,0.37963966,0.8976749,-0.19063717,1.7752844,0.70064646,1.179396,-0.4953642,0.46305588,0.42291155,0.5914764,0.81314564,1.1996735,-0.9000366,0.43904263,0.6568581,-0.28104833,-0.820303,0.9988276,0.9810805,-0.62497455,0.86298573,0.07021065,-1.5756855,-0.247092,0.0448253,-1.1418788,0.9888953,0.46638712,-0.14597921,0.29408732,-1.2042811,2.8076994
-0.5561187,-0.1300603,1.6690695,-0.942558,1.6147788,-0.32202816,1.3254321,-1.406815,0.5859042,-0.73677015,-1.4152672,0.21853404,1.0094718,-0.84494144,-1.4990159,-0.09184477,-0.08743533,0.54831964,0.94959456,-0.05941518,0.31880745,1.272556,0.54160875,-0.20781416,0.1143139,0.77349865,-0.13501944,0.38901022,0.67247343,-0.04527646,-0.8878872,0.05371433,-0.23286995,-0.21571325,0.031243814,0.3970216,-0.807344,-0.47817996,-0.95498824,0.7400901,0.721825,-0.29577127,0.15000714,0.20706059,-0.21164556,0.537589,-0.3687705,0.4917725,-0.08179675,-0.041264154,-0.62249756
1.8555033,0.22423474,-0.34642652,-1.6115674,-0.26265952,-0.33638695,0.9603048,0.4624836,-1.1793691,0.17225438,0.6715312,1.5280313,0.887504,0.7608467,0.060085993,0.388312,1.2495049,-1.3327774,-0.34943932,-0.77256876,0.42388523,-0.12524511,0.61536884,0.6819252,0.9671348,0.7336494,0.57193005,0.2213869,0.16018797,0.67689097,0.32334685,0.68595004,0.8319968,0.5327645,-0.7478792,-0.4712165,-0.1649244,0.7636862,-0.05339306,0.22371091,0.27318522,-0.85704774,-0.1829534,2.0100858,0.0972864,-0.75585324,-1.4138049,-0.8715076,0.6301232,0.36087453,6.0336328
0.37915313,1.2302222,-0.5969743,-2.3903043,-0.41222075,0.9134737,0.5376299,0.42818624,-0.2799933,-1.2790307,0.5152943,-0.8342818,2.1840968,0.5705072,-0.5806483,-0.6113852,-0.092944205,-0.23950192,1.1168338,0.18641616,-0.085497014,0.09108911,0.31705025,0.742421,0.41874352,0.054747567,0.53786767,-0.08692147,0.78340966,-0.2179571,-0.010861955,0.8152337,0.57100844,-0.7852915,-1.0874865,1.2700372,0.9216232,-0.5375019,0.34491417,0.7948161,-0.5704258,0.13695031,0.79050237,0.056038823,0.26297748,-1.4589899,0.50795037,0.50923026,0.80741,-0.11681727,-1.7330189
-0.73163176,1.8904407,0.04930833,0.76883966,-0.6082265,0.36311564,0.31111,-1.8896493,2.015275,1.2906444,-0.3971953,-1.1022698,0.34756163,0.0866977,0.35566896,0.19157739,0.50624096,1.4473057,0.5681032,-1.0496556,1.1371422,0.17675638,0.25253338,0.4637182,-0.5180497,0.42864096,-0.25777534,-0.18370147,0.8268816,1.1298871,-1.2775894,-0.34858474,-0.7900616,0.68520683,-1.1164261,1.0621936,-0.42197454,-0.84803677,0.40957758,-0.079905376,-0.18664782,-1.3310608,1.469244,0.29329053,-0.9642866,0.51946706,1.8761072,1.0746754,0.9614719,0.99532485,-3.5025811
1.3625629,1.6406145,3.1520567,-1.123494,0.24288201,-2.0820987,0.55314916,-0.5482003,1.9234458,-0.774615,-1.689183,-0.47126374,-1.9754878,0.75109947,-2.065083,0.028457582,-2.0778117,-0.3202978,1.6433781,0.3606479,0.7245623,0.6944247,-0.8622464,-0.16395417,0.83131075,0.6404057,-0.33166456,1.056927,0.747417,-0.2643578,-1.1380675,0.688261,-1.2988951,-1.1411544,0.6029172,0.3243005,-0.91198015,0.34940028,-1.8264376,1.1706293,1.1796845,-0.5458184,-0.24666874,2.058058,-0.16719627,-1.1777385,0.661869,-0.11460204,-0.22504018,-1.7356445,-0.03647361
-0.8634936,-0.03120349,0.018016873,0.47263035,-1.3668584,0.59256727,-2.7043917,-0.62988454,-0.48827383,0.6333268,0.022630854,-1.405563,-0.9849931,0.19868001,-0.07906734,-0.5791241,-0.4808338,0.696168,-0.51769257,-0.08809125,0.053405333,0.027211811,1.4660566,0.36262453,-0.043238766,0.47438538,-0.017149447,-0.15348898,0.15176223,0.65536064,0.37311378,-1.3087649,-0.27562237,0.08961777,-0.056885146,0.4848616,0.81880665,-0.6334891,0.41129816,0.04074684,0.71667403,-0.8672611,-0.8567851,-0.06359119,1.5671775,-0.52803427,1.1577189,-0.68525946,0.08541278,1.883769,0.7342556
2.1699367,-1.4236827,-1.8518428,0.78358966,-0.67864305,-0.3182375,-0.78115636,-0.25980014,1.5985382,0.80212843,0.8622235,-1.4162271,-1.1511537,-2.8390787,-0.8093808,0.9567032,0.5169465,-0.22151326,-0.022300284,-0.68888557,0.8884453,-0.04290817,0.43094978,0.60710365,1.7614753,0.39604455,0.3896227,0.8500371,-0.21831718,0.5787698,-0.82911766,-1.7139661,-0.6017876,-0.62287456,1.1592827,-1.156149,1.6102382,0.41193783,0.4274304,-0.05820665,-0.6175958,0.5236046,1.974908,1.726318,-1.1947641,0.20094487,0.9330167,-0.31244013,0.578942,-1.3705192,8.498047
0.20475888,0.76587826,-1.6158868,0.2996477,0.93243486,-0.41510028,0.70070064,2.8146544,-0.104342796,0.39330706,-0.7380571,0.18125117,0.46027163,0.19484234,-1.0196953,0.20636177,1.462196,0.44863576,0.9619872,-0.23701197,0.35409316,-0.15609942,0.86374354,-0.07745311,0.40160832,-0.24889693,0.28564298,0.52905655,0.79702955,0.38769752,0.57920325,1.0364076,0.10946595,-0.21134299,-0.06902044,-0.15885878,0.5009696,0.16970807,-1.0173273,0.8600183,-1.3874716,-0.51485884,0.11980948,-2.107012,-0.029128386,1.1465263,-0.39307886,-2.6784081,-0.79472804,-1.1301076,-0.56651455
0.7499002,0.27926785,-0.95091075,0.318521,-0.99169666,-0.6328803,0.18932831,0.29724428,-1.1892325,1.0539857,0.5720063,-0.7047284,-1.5375848,-0.14490458,-0.4459437,0.11314046,-0.36311665,-2.0074568,-0.38834694,-0.30561912,0.42718533,-0.011604988,0.0108337365,0.77198255,0.5879488,-0.032461926,0.3799408,0.72585374,0.7730674,1.6089953,-0.51133835,-0.413771,-0.07867622,0.3079729,0.5057992,-0.4656803,-0.03384591,0.4733299,0.49621,-0.773345,0.20684658,-0.3711777,-1.7045277,-1.1618801,0.49998108,1.2858136,0.090487994,1.0061237,-0.9380124,-0.44945318,1.1595404
0.63366103,-0.6981997,1.6786747,-1.9116405,1.3111675,-0.22431897,0.85958487,0.079801485,1.1395556,-0.38736197,-1.0986204,1.4205043,-0.11348064,0.22155847,1.2347519,-1.0319552,0.5954909,-0.5898948,-0.13216935,0.07227897,0.013440871,1.0406723,0.5731893,-0.45401078,0.43651655,0.58886135,0.4530288,0.40123615,0.1737526,0.09506102,0.65643376,0.6566256,0.82544214,0.39738542,0.09921636,-0.036103252,-0.16529375,0.04371593,-0.90506124,1.0345522,-0.5818798,0.5109185,1.8622742,-0.6679719,-0.96787715,0.060685504,0.8685232,0.26459032,1.5400672,-0.6475859,3.9970562
-1.5002218,-0.778837,1.3510729,0.8861912,-0.06263958,0.24312346,-0.2942425,1.3565834,-0.20035258,0.23184209,1.1460302,-0.77737147,1.5587891,-1.5304614,1.6296421,-0.3726756,-0.24269874,-1.8900101,-0.4547947,-1.0398065,-0.08299211,0.80681837,0.20568408,0.7094115,0.3549016,1.169576,0.8000895,-0.13296582,0.61443275,0.91745454,-0.27026817,0.023584288,-0.5244773,-0.78172195,0.3874055,1.3751234,0.7196929,-0.9527368,0.80148315,-0.34244412,-0.17743501,1.6425208,1.1261877,0.58399177,0.61131436,-0.5094918,-1.5797201,-0.1764263,-1.8061643,0.42450345,0.00055300596
-0.60764635,-0.13731097,0.9577916,0.20760335,0.30767664,-1.0955194,-0.8807541,1.798725,-0.73520106,1.6562083,-0.2430612,0.0022879362,1.0703652,1.2718924,-0.11081256,-0.38824305,-0.05592045,0.33795753,0.89130366,0.004229859,0.19013083,0.7493181,0.43426287,0.67033255,0.3294484,0.7178871,0.41450304,0.06293263,0.57239014,0.6846266,0.76352257,0.9644719,-0.030271254,-0.30028468,0.36338228,0.38152096,0.12712017,-0.61476284,-1.5689147,1.306769,-1.4544226,2.1157756,1.6013426,1.7739904,-1.3392353,-1.2006416,0.65174305,-1.6667902,0.5000041,0.30869183,-0.009112655
0.6188863,1.6383598,0.3813096,0.31165287,-1.5189108,-2.6307302,0.38837573,-0.09482423,-0.51478267,0.2435302,-0.06040373,1.1277802,0.08611087,-0.74692327,0.99016625,-0.21713108,0.5265367,-0.4774107,-0.6498269,0.08416823,0.09009035,0.4480487,0.38240978,0.13543153,0.43740886,0.45513785,-0.19064565,0.5391881,-0.03152819,0.40851653,-0.98207057,-0.47007442,-1.1562656,0.9542097,0.92997473,-0.4154178,0.32979822,0.2961944,0.7723941,0.007677183,1.0407529,0.45601267,1.4342475,-0.59081924,0.6345173,1.9586301,1.2589178,1.1090393,0.3412117,0.113556996,-1.6840653
0.012828643,0.47982705,-0.26864576,-1.8363597,-0.4327739,0.7938185,-0.29737607,-0.2463834,0.9863765,-0.71197325,-1.5428032,-0.16063112,-0.48417395,-0.9662463,-0.17537846,0.49150565,-0.0092885615,0.3069811,1.8134077,-0.34287885,0.80290264,0.61078477,0.16914529,-0.020934299,0.5021021,0.16185455,0.050274417,0.45728198,0.83147025,-0.22841349,0.58790845,-0.4301417,0.112175316,0.28679252,-1.1853033,0.15186602,0.27766436,0.29312545,-0.23594342,1.1543761,-0.09697781,-0.08857399,2.644988,0.9782524,0.04335652,-0.2898859,-0.051359266,-0.43759668,-1.1233206,-1.4178817,0.5733295
0.27834862,-0.5092134,-0.8463597,-0.58490765,-0.47875857,0.3594758,2.3490758,-0.7160434,-0.4166253,-0.06312301,0.39579886,0.26355082,1.2840958,-2.426392,-2.38693,-0.49587816,1.0973002,-1.5656481,-3.0076323,0.5711794,0.06336129,-0.11163261,1.6780012,-0.17965059,1.596396,-0.063997656,-0.0040113647,0.39281875,0.65552014,0.7178552,-1.1901857,-0.35164073,0.44132948,-0.33107498,1.4369115,0.49012065,0.7744733,-0.5666966,0.898551,-1.434819,0.05465997,1.3162473,-1.0369368,2.237225,-1.4194207,0.67782867,0.8140198,0.5652432,-0.66784304,-0.13945243,0.7191144
0.24365722,-1.0902084,-0.9855396,-0.9697437,0.110535316,-0.6263153,0.4940639,-2.8546267,-0.8568519,-1.1260539,-0.25634068,-0.53804773,0.79784375,-1.8593367,0.045491476,0.55833644,1.8566475,-0.481766,0.3244586,-1.8038628,0.69038004,-0.09259972,0.56590337,0.47736496,0.8247201,-0.1997133,0.42239726,0.24519773,0.4914544,-0.027235264,-1.0662211,-1.8161154,0.24622616,1.463373,-0.45381403,-0.27143475,0.19990666,-0.124724574,0.8722374,0.01774546,-0.8329302,1.1671646,-0.7956481,1.5647607,0.68766564,0.19678019,-0.5543717,-0.011393249,-0.35684103,0.019732563,2.687467
-2.391956,0.84477437,-0.005560294,1.1785127,-1.3734028,0.5199021,1.8688178,0.4197056,0.2765815,0.008556081,-1.5708815,1.3555729,-0.61085767,0.5044833,-1.5630343,-1.1794597,1.4350874,-0.3473023,1.4532754,-0.07823066,-0.3441987,0.62298125,1.5639623,-0.25113285,-0.25857666,1.2191656,0.8144225,-0.13162874,-0.012213946,-0.0003536837,-1.1452546,1.5366625,-1.8085536,0.7785827,-1.0043173,0.7058868,-1.7226703,0.8276051,0.32419795,0.88142276,-0.2773847,0.8818109,-0.49226367,-0.4038734,-0.8958604,-0.4956022,0.038234323,-1.6148984,0.21667229,1.2322744,-5.4890375
-1.8418977,0.8920676,-0.5898923,0.6986888,0.025210867,-1.5431182,0.16429476,2.1962233,0.49298647,-0.057517752,1.0753434,0.21066846,0.20953423,-1.0916252,0.23384802,1.0354434,-0.83606213,1.4244958,-0.09170602,-0.8877695,0.18557958,0.21216154,-0.1680913,0.7630255,-0.25092578,0.44705364,0.36525688,-0.083782546,0.25047505,0.5975636,-0.045293335,1.0624694,-0.61318934,-0.9728572,-0.18298618,0.8349629,0.72469145,0.95104927,-0.20043212,-0.10597744,0.12245978,-1.5793405,-0.5208462,0.8685628,-0.15331082,-0.537956,-0.27311236,1.2685431,0.35167128,0.19944355,-4.027445
0.9976321,-0.28679425,0.75951487,-0.29175863,-0.059826143,0.4935602,0.29089707,-1.9955318,-1.1212437,0.92941,-0.13213658,-0.5237313,-1.358574,-1.0797364,-2.0217986,-0.10128072,-0.5984376,-0.9665879,-0.06812342,0.36397064,0.37552842,0.65987897,-0.020980686,-0.014138266,0.93692607,0.9090735,-0.20432074,0.66757303,0.18601036,0.78858584,-1.0706563,-1.1403481,-0.20309275,0.14376509,0.82153374,-0.35804355,-0.8985406,-0.06954835,-0.15295076,-0.23649926,-0.6132572,1.2081754,0.12295118,0.33940667,0.6301669,-1.383125,0.4598127,1.0785836,-0.030929545,0.38265744,3.5317056
2.0931978,-1.5118834,1.159381,0.97310156,-0.7790927,0.20323595,-0.45763326,0.18568859,1.509131,0.60560626,0.5086084,-0.43030933,-1.4840567,-0.20846821,1.2066082,-1.5271678,-1.0550894,0.12626773,-0.9846548,-0.79252344,-0.5523976,0.6799232,-0.46578345,0.42461115,0.13927959,1.081939,0.85916847,0.8514482,-0.73380387,0.563216,-0.42778358,-1.1080999,-0.8363858,-0.5791958,1.0160903,0.20686592,1.0346954,-0.6246217,0.8062813,0.20234032,-0.21586175,0.35820135,-0.4898987,-0.6594511,-0.96444356,1.1224253,-0.10452561,0.76403356,0.18839264,1.9624949,9.661881
-0.4235986,-1.3656174,-0.97412187,0.7034279,-1.3073698,-1.5978721,-0.63002497,0.7319555,-0.19692181,-0.46458107,0.044358797,-1.7457074,0.49470565,0.38343504,-0.40930846,1.0059245,-1.1274961,1.127909,0.15449366,-0.3365526,0.701766,-0.28596142,-0.03579057,0.334802,-0.02644806,-0.3678242,0.43521598,0.009915277,0.60659546,0.36733305,0.07212695,-0.20353614,-0.35436797,-0.7832297,0.064050116,-0.56878006,1.1875696,0.15293439,-0.45896077,-0.4782563,1.3862914,-0.8937023,-1.1895506,0.42729312,-0.5282875,-0.12053064,-1.6761794,0.3148472,0.6594503,-1.1601067,1.2011707
-0.019873636,-0.107264765,1.2202829,-1.0766791,-0.76251924,1.0363029,-0.5955349,0.9005331,1.699436,-0.40179503,0.68136233,-1.1536922,0.7547333,0.19942398,0.4730383,-0.64557207,-1.6610835,0.5032521,-2.0634031,-0.3173505,0.6175367,0.45813748,-0.77355576,0.61871207,0.29595855,0.70455056,0.7310722,0.3204459,-0.1163614,0.1031151,0.56739146,0.3086298,0.5490988,-1.4251703,-0.3518607,1.6100087,1.5922753,-0.7810722,0.20866346,-0.6087832,-1.750042,-0.6718761,-0.8744375,-0.4738099,1.1261592,1.4295734,-0.7181274,-1.1974788,0.61326325,-0.38810763,1.6124831
0.94118184,0.19189773,1.9483427,1.0251092,-0.6538984,0.02731338,-0.047370702,-1.5821768,-0.94039893,-0.5607609,-2.0362206,0.04749347,-0.24907185,-1.6728939,0.40421286,0.71587276,0.22703448,-0.3240682,0.59144217,0.68022037,0.72637564,1.5561327,0.29528302,-0.11419276,1.2140319,1.0398208,-0.0778678,1.4742576,0.45854124,-0.28215435,-0.5940313,-1.4107723,-0.9749257,0.7832556,0.7714557,-1.1546913,-0.7506946,-0.8921922,0.84169585,-0.15561067,0.1845617,0.58203226,-0.2937531,0.12435365,-2.0698073,-0.4487675,1.9425086,0.8689641,1.5343064,-1.1358498,4.061487
0.30740356,-0.82461226,0.27660078,1.1954807,-0.5966291,2.0979393,-0.52563095,0.03240701,-0.6724856,0.22327083,-1.7422217,-0.5460418,-1.0921212,0.13533835,0.99444735,0.64600617,-2.3716593,2.0420697,0.29527995,-0.77649915,0.7048566,0.97421324,0.1854318,-0.46694508,0.25277767,0.39658678,-0.02336575,0.9043075,1.1726984,0.9047329,0.98780346,-1.5234314,0.30391657,0.8067706,-1.276793,-0.39350507,0.055099342,-0.53112215,0.6133806,-0.53673035,-0.7854661,-2.5116386,1.1443005,-1.3783977,1.4186733,-0.2980205,0.56753516,2.2049987,1.0431358,1.6065193,4.2665863
0.15712792,0.17618982,-0.6668487,0.19791667,-0.6074723,-0.404362,-0.6862791,-1.4326713,0.14583647,0.58529943,0.5148836,0.81992525,0.32434022,-0.5327255,0.83966386,-1.3575175,-0.90067136,-0.9642001,1.0800561,0.94278854,-0.21068387,-0.09271957,-0.0805529,0.56000364,0.36579725,-0.08796321,0.2929404,0.47694787,0.9427905,0.79401183,-0.2705665,-0.9128503,-0.79583293,0.5150119,0.42348424,-0.75757354,0.11814737,-0.04746132,0.5156451,0.61203396,1.33649,-0.12547317,-0.5753102,-1.762931,-1.4642544,-1.1332641,-2.0979214,0.11613578,0.017791323,1.6748437,-0.20343173
0.48730522,1.0719298,-0.8792828,0.3485951,-0.12517443,0.8468821,-0.115224235,-0.3849429,0.5409085,0.87616915,-0.6683452,-0.061075673,-1.0584407,-2.498061,0.20045963,0.6089054,0.2620668,-1.9495617,-0.35084942,-2.2183478,0.6329983,0.07104376,0.4589495,0.1901723,1.6222856,-0.12276218,0.06708565,0.60844785,0.918732,1.2870947,-0.51612,-1.5947456,-0.045096166,0.7735449,-0.78011894,0.74915373,0.1016351,-0.15611014,0.82464707,-0.63609165,-0.1807273,-0.65506256,0.8099678,-0.2865369,-0.6992705,-0.31144056,1.2078187,0.1356883,0.64068204,1.5285261,0.8863262
1.3697011,-1.0860546,1.2554036,0.9458696,-0.90059036,-1.132785,0.35037023,-0.84432405,0.10248464,-0.4828276,-1.7811584,-2.230468,0.22668424,-0.56155777,-0.5530898,0.69586384,1.1734422,-0.2725447,-0.3405987,0.50014305,0.41846195,0.61100495,0.73160195,-0.091373086,0.5659497,1.1797956,-0.10171884,1.3879353,-0.14582656,-0.17818512,-1.1659503,-1.0475613,-0.5845219,0.1278174,1.1892813,-0.82203984,0.5439092,-1.2816322,-0.27446583,-0.26920253,-1.0471545,-0.7569409,-1.3212789,0.31814155,0.28241235,-1.240119,-1.1528213,-1.1018392,0.42382315,0.54739714,7.1891522
-1.3569356,0.22315305,0.55188596,0.6802302,-1.9367527,-0.7613553,-0.87826324,0.099886954,0.48074457,1.4967104,-0.4949655,-0.4975725,1.149672,0.29657695,1.2676516,0.288728,-1.1571167,-1.3331283,-1.5515122,0.66205186,0.16071479,0.56834024,-0.1690659,0.27248436,-0.16072662,0.94519657,0.30589065,-0.40810427,0.111672916,1.0791688,0.4814148,-0.10467822,-0.08196274,0.4553572,0.08178173,0.16323872,0.23018785,-1.1731393,-0.036054347,-1.047302,-0.21561004,-0.45719314,-3.1988976,-1.1278636,0.6031399,0.40266144,0.8933748,-2.0704,0.16440658,0.38050172,-1.4127636
1.1885968,1.8493621,0.8431053,1.1628386,-0.5800163,-1.1564158,0.85007936,0.41768074,0.107444376,0.38737148,0.32318547,1.2838168,1.2949855,0.5442203,0.84580284,0.5140625,-0.46116972,0.7565647,-1.394495,1.0538915,0.40189433,0.5204468,0.15366806,0.47329056,0.6449158,0.9837376,0.3646988,0.8088625,-0.43285054,0.5698171,-0.2682079,0.23404011,-0.39214084,-0.18770765,0.65361565,-0.39162543,0.12979195,-0.25104538,0.3420841,-1.0269034,0.34963426,-1.4794004,-0.13317509,0.52629524,0.29799002,0.10780921,1.2922342,-0.3591156,-0.86859846,-0.45804146,0.17386669
-1.194523,0.2858033,-0.845154,0.553389,-0.033925224,-1.594756,0.42069963,-0.5779208,0.8811467,0.0013256888,0.395421,-0.95756894,-0.5893322,-0.45863864,0.8567025,1.6773771,-0.8051717,1.0768481,-2.1696775,-1.1941894,0.56575865,-0.038690165,-0.2071139,0.4093411,-0.21407075,-0.23705295,0.33345634,-0.23269138,0.2973073,0.5942022,-0.3765893,-0.53115463,0.4924062,0.4537997,-0.14000215,0.3162058,0.56877214,0.2853169,0.40000412,-1.8624772,2.7756224,1.0524801,-0.6100087,0.042749513,0.047265384,1.4748759,0.101690024,1.4816681,0.16225587,0.76943326,-1.8959484
-0.95877844,-1.3525087,-1.5835884,0.4129989,-0.2140677,0.3794054,0.69047266,0.26561698,0.6577632,-0.06953228,-1.1869934,1.0578141,-0.5891121,-0.9355963,-0.17791788,-0.9128109,-0.41743037,0.34405392,0.34834173,-0.89783007,-0.093386866,-0.17293021,0.16574514,-0.12452663,-0.03800956,0.121699706,0.54349744,0.13502729,0.37089744,0.06775667,0.2826698,-0.29570705,-0.12578604,0.8376796,-0.4653829,-0.41036955,0.24807274,0.5642401,0.5058304,0.38747436,-2.10981,-2.1278949,-0.8817372,0.6502517,-0.436045,-1.4577558,-0.99689287,1.3437587,-2.0652487,-1.2813678,-0.7931585
-0.48770538,1.074333,0.49640012,2.0750651,1.1801282,1.1442931,-1.3878685,0.76386034,-0.053106803,-0.5509818,0.16801535,0.9452115,0.5008316,-0.8784738,0.74245894,-0.63758755,0.21668312,-0.30335006,-0.21886626,0.766243,-0.00022437489,0.5182454,0.69060427,0.35601157,-0.08813673,0.4853687,0.6862179,-0.49911508,0.13886131,0.050365157,0.3401875,-0.34913334,-0.5580115,-0.75541884,1.0071832,0.3242992,0.005931101,-0.6205651,0.6486326,-0.30075902,-1.1991161,0.16928755,-0.9988503,0.94563854,1.5612907,1.2160019,-0.7151638,-0.06540828,1.0723252,-1.2847801,-1.9004054
-1.0401937,1.9451951,-1.821086,-0.5976677,0.3702119,0.58431417,-0.10047572,-0.057390705,0.4105501,-0.23106948,1.3931812,0.8393491,0.8728244,-0.9661567,-0.079388425,-0.30046594,-1.0056014,0.3601642,-0.53764576,0.65540385,-0.0456699,0.003105139,-0.13696057,0.84811664,-0.5256474,0.06505491,0.2095983,0.30109093,-0.020967264,-0.13024192,0.21418817,0.28433993,0.28463426,-0.2453773,-0.4170094,0.6237122,0.6654077,0.23148908,0.8949669,-0.69000536,1.3052189,-0.8475579,-0.7075151,1.3435767,0.7729564,-0.97844386,0.62925816,0.4301293,0.35034773,-0.41987237,-4.511515
-1.0701916,1.7190406,-0.8963327,0.21930234,0.7918593,-0.57064044,0.85246867,-1.2291836,1.4521177,0.014149265,-0.5964114,-0.29918176,0.80891925,-0.5844553,-0.7493577,-0.22153659,-1.1769621,1.8205439,-0.56639457,0.83161676,0.4797052,-0.010458843,-0.45942566,-0.017830132,-0.60218495,0.089221716,-0.1593625,-0.12734947,0.6158032,0.92248154,-0.87961906,-0.13788894,-0.18014275,0.14128461,0.33218744,0.57853174,0.35346022,-1.0290157,-0.013736078,-0.5829449,-1.5089597,1.9835787,-0.9873499,0.6032721,1.1756049,0.3442316,-1.1354843,-1.2183617,-0.15918504,1.887001,-4.5086284
0.20947008,-0.984534,-0.0059547094,0.7840028,-0.18826133,1.193113,1.0215154,0.91891485,-0.45965677,-1.0798424,-0.6135876,0.19624095,0.54578674,-2.1715715,-0.008113202,0.15808922,-0.27754426,1.2912738,0.42178008,1.3101919,0.4215822,0.38028133,0.29817596,0.31432873,1.1961535,0.29936817,0.5996641,0.4162526,0.7876307,0.15071625,0.00017656367,-0.7524904,-0.7921681,-0.46524793,0.6599834,-0.6374956,0.8648658,-0.26404402,0.8768962,0.0047809477,0.0096319225,0.022686439,-0.896736,-0.29526433,-0.4213573,-1.1454386,-0.58189315,0.11122626,-0.42071828,-0.51345533,2.7912786
-0.21596052,0.93747747,1.6350664,1.3116934,-1.0921416,-0.2536761,-0.34516472,0.48925453,0.68635356,-0.8388927,0.06783851,-2.0199273,1.441945,-0.5123742,0.05586394,-0.3096497,1.1460276,-2.8375065,-0.016610343,-0.105818756,0.2825087,0.034512743,0.81970024,0.4844953,0.07583234,0.8365421,0.5444048,-0.0522956,1.9333307,1.5172493,-1.3912609,0.20244329,-1.0250238,-1.3169537,0.7443916,1.2793427,0.30712384,-1.5200077,0.83227664,-0.4323438,-0.48336488,-2.1233327,-1.3588474,0.18886276,-2.3282118,0.20277365,0.512894,-0.52443117,0.6545026,-0.37837875,-1.9604862
